SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,CNT_FAM_MEMBERS,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_EMAIL,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION,PREV_AMT_CREDIT_mean,PREV_AMT_CREDIT_max,PREV_CNT_PAYMENT_mean,PREV_NFLAG_LAST_APPL_IN_DAY_sum,PREV_DAYS_DECISION_mean,PREV_NAME_CONTRACT_STATUS_Approved_sum,PREV_NAME_CONTRACT_STATUS_Refused_sum,PREV_NAME_CONTRACT_STATUS_Canceled_sum,PREV_NAME_CONTRACT_STATUS_Unused offer_sum,PREV_NAME_CLIENT_TYPE_New_sum,PREV_NAME_CLIENT_TYPE_Repeater_sum,PREV_NAME_CLIENT_TYPE_Refreshed_sum,PREV_NAME_CLIENT_TYPE_XNA_sum,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_INCOME_TYPE_Public,NAME_INCOME_TYPE_Retired,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Lower,NAME_EDUCATION_TYPE_Secondary,NAME_HOUSING_TYPE_Stable,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Service,OCCUPATION_TYPE_Unknown,OCCUPATION_TYPE_White collar,ORGANIZATION_TYPE_Business,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Health/Education,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport
238682,0,1,1,1,1,1,135000,202500,10125,202500,-18845,-5250,-5074,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
167034,0,0,0,0,1,0,126000,447768,25132,405000,-16526,-317,-5798,2,1,0,1,0,2,0,76228,111033,6,4,-2072,4,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
242963,1,0,1,0,0,0,180000,508495,21672,454500,-13860,-864,-5810,1,1,1,1,0,2,0,83718,83718,4,1,-787,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
109790,0,1,1,0,0,0,270000,270000,13500,270000,-11612,-1324,-5989,1,1,1,1,0,1,0,60896,66141,8,2,-1398,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
119712,0,0,0,0,1,1,153000,239850,25960,225000,-11507,-1408,-3423,3,1,1,1,0,2,0,226990,450000,12,8,-894,5,3,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
245874,0,0,0,0,0,0,54000,850500,24867,850500,-19456,-5867,-6210,2,1,0,1,0,3,0,131715,544491,26,5,-689,3,0,2,0,1,3,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
451766,0,0,0,1,1,0,135000,783927,34659,688500,-18190,-10902,-9939,2,1,0,1,0,2,0,90783,454500,18,6,-383,3,0,3,0,1,5,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
270647,0,0,1,1,0,0,180000,1102828,32373,963000,-11628,-738,-6041,1,1,0,1,0,2,0,123282,139455,8,3,-1872,3,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
401089,0,0,0,0,0,1,112500,1125000,36423,1125000,-12076,-1979,-3764,3,1,0,1,0,2,0,95612,284611,10,6,-729,5,0,1,0,1,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
390667,0,0,1,1,0,1,126000,450000,12001,450000,-15210,-98,-3878,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
270819,0,1,0,0,1,0,112500,180000,9000,180000,-9997,-712,-2807,2,1,1,1,0,2,0,78340,78340,6,1,-418,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
446709,0,0,1,1,0,0,202500,320922,38214,283500,-10426,-1474,-2072,2,1,0,1,0,1,0,224136,485086,14,8,-965,5,2,1,0,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
384831,0,0,0,1,1,1,225000,298467,31468,283500,-12315,-4652,-3122,3,1,0,1,0,2,0,317950,709749,18,5,-1093,5,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
209598,0,0,0,1,1,0,112500,755190,30078,675000,-23685,-1648,-3687,2,0,0,1,0,2,0,44752,45000,10,2,-2768,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
265499,0,1,0,0,1,0,67500,270000,13500,270000,-22272,-1648,-11948,2,0,0,1,0,2,0,251657,717003,25,9,-1270,5,3,1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
421992,1,0,1,1,0,1,157500,497520,36054,450000,-13820,-266,-2855,2,1,0,1,0,2,0,104880,288873,18,6,-290,2,0,4,0,1,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
401515,0,0,1,0,1,0,180000,331632,34969,315000,-9392,-142,-4084,1,1,1,1,1,1,0,81009,119020,8,3,-806,3,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
144327,0,0,0,1,1,0,180000,673875,26109,562500,-16878,-1389,-2737,2,1,0,1,0,2,0,78715,143910,10,10,-263,5,3,2,0,1,9,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
217018,0,0,0,1,1,0,202500,508495,21672,454500,-23390,-1648,-9753,2,0,0,1,0,2,0,563509,1200744,50,15,-497,4,9,2,0,1,14,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
397422,0,0,0,0,0,0,153639,1078200,28570,900000,-22273,-10251,-5110,2,1,0,1,0,2,0,96063,98604,11,2,-1624,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
305528,0,0,0,1,1,0,270000,940027,89383,913500,-14836,-5642,-7662,2,1,0,1,0,2,0,281262,674892,9,6,-668,3,1,2,0,1,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
129216,0,0,0,0,1,0,450000,296280,17136,225000,-19968,-13141,-9779,2,1,0,1,0,1,0,118935,135000,19,3,-2051,3,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
132673,0,0,1,1,1,1,207000,792000,25677,792000,-17795,-5279,-3276,3,1,0,1,0,2,0,126002,136993,10,2,-199,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
343653,0,0,0,0,0,0,117000,675000,36094,675000,-21606,-4523,-9176,1,1,0,1,0,2,0,124146,709749,10,9,-736,7,1,1,0,0,8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
341083,0,0,1,1,1,0,189000,352044,16542,247500,-20406,-2983,-1059,2,1,0,1,0,2,0,150504,157099,6,2,-312,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
429362,0,0,0,0,1,0,112500,284400,10849,225000,-13604,-5186,-4643,2,1,0,1,0,2,0,71350,523597,20,10,-283,2,1,7,0,1,9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
288371,0,0,0,0,1,0,225000,324000,18220,324000,-17210,-6400,-3347,1,1,0,1,0,2,0,154250,448074,15,8,-1919,4,4,0,0,1,6,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
313730,0,0,0,0,1,0,42750,328500,12514,328500,-22613,-1648,-8860,2,0,0,1,0,2,0,73927,463500,26,21,-857,11,1,9,0,0,21,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
362719,0,0,0,1,0,0,540000,1288350,41692,1125000,-14279,-5083,-3001,2,1,0,1,0,2,0,572478,1125000,16,5,-1053,5,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
179074,0,0,0,0,1,0,112500,343377,22486,283500,-9055,-1513,-5295,1,1,0,1,0,2,0,85318,135000,9,6,-987,6,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
242130,0,0,0,0,0,0,81000,215865,21478,202500,-20827,-1648,-11634,2,0,0,1,0,2,0,370745,1260702,18,5,-241,4,0,1,0,1,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
323836,0,0,0,0,1,0,67500,137538,13734,121500,-18617,-4196,-3116,1,1,0,1,0,2,0,77441,197820,8,11,-766,4,4,3,0,1,9,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
197993,0,0,0,1,1,0,157500,1575000,59989,1575000,-20627,-1648,-12692,2,0,0,1,0,2,0,174960,254340,17,2,-844,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
436437,0,1,1,0,1,0,135000,360000,18000,360000,-15753,-354,-1663,2,1,0,1,0,2,0,241039,366142,24,3,-632,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
383274,0,0,1,1,1,1,157500,534204,29826,495000,-11642,-918,-5733,3,1,1,1,0,2,0,30663,30663,6,1,-694,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
359850,0,0,0,0,1,0,112500,284400,16011,225000,-24267,-1648,-7251,1,0,0,1,0,3,0,193146,328500,20,7,-1098,6,1,0,0,0,7,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
248128,0,0,1,1,0,2,180000,450000,22860,450000,-11338,-214,-1429,4,1,1,1,0,2,0,69426,93429,10,2,-2186,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
385920,0,0,0,1,0,0,108000,701730,70825,675000,-15393,-2188,-4006,2,1,1,1,0,2,0,159927,163710,18,2,-1158,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
100742,0,0,0,0,1,0,108000,390960,17352,337500,-20206,-1648,-14116,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
298531,0,1,0,1,1,0,76500,225000,11250,225000,-7714,-442,-7714,1,1,0,1,0,2,0,40120,66042,7,4,-410,2,2,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
420550,0,0,0,0,1,0,54000,472500,20146,472500,-14606,-212,-2577,2,1,0,1,0,2,0,72115,270000,2,8,-900,4,0,4,0,1,4,3,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
330218,0,0,0,0,1,0,67500,942300,30528,675000,-19877,-95,-11385,2,1,0,1,0,2,0,232780,573408,19,3,-1877,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
169884,0,0,1,1,0,0,175500,675000,18693,675000,-9559,-1114,-4043,2,1,0,1,0,2,0,252360,2250000,22,16,-839,6,5,5,0,1,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
343204,0,0,1,0,0,0,90000,252531,19957,234000,-10518,-923,-4320,2,1,0,1,0,2,0,171013,171013,12,1,-504,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
246509,0,0,1,0,1,0,225000,521280,26613,450000,-15622,-3246,-6761,2,1,0,1,0,2,0,369145,1004544,19,5,-1422,4,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
289326,0,1,0,0,1,2,225000,202500,10125,202500,-13512,-4379,-959,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
191750,0,0,0,0,1,2,180000,521280,41062,450000,-14197,-1608,-8005,3,1,0,1,0,3,0,48087,48087,6,1,-239,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
327645,1,0,0,0,1,0,67500,450000,12627,450000,-20494,-1648,-7241,1,0,0,1,0,2,0,106140,292500,6,3,-366,2,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
199078,0,0,0,1,0,0,315000,904500,38452,904500,-17936,-110,-11973,2,1,1,1,0,2,0,269221,679671,24,4,-646,3,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
365135,0,0,0,1,1,0,225000,1327500,35019,1327500,-15804,-1562,-1500,2,1,0,1,1,2,0,302842,855045,23,8,-761,5,1,2,0,1,6,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
180506,0,0,1,0,0,0,180000,247275,17716,225000,-17260,-1580,-269,2,1,1,1,1,2,0,179025,271332,11,2,-1669,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
152604,0,0,0,0,0,0,171000,755190,38556,675000,-12794,-1639,-1640,2,1,0,1,0,2,0,63666,63666,12,1,-602,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
269177,0,0,0,0,1,1,157500,729792,35239,630000,-9993,-379,-4044,3,1,0,1,1,2,0,49234,49234,8,1,-563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
285764,0,0,0,1,1,0,135000,1185282,38367,1035000,-12320,-156,-1435,2,1,0,1,0,2,0,568497,870021,20,3,-684,3,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
430851,0,0,0,0,0,0,148500,544491,21096,454500,-8634,-1019,-7479,1,1,1,1,0,2,0,69430,69430,10,1,-788,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
151538,0,0,0,1,1,2,90000,450000,22018,450000,-13291,-92,-1305,4,1,0,1,0,2,0,303626,1103472,19,4,-1903,4,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
271514,0,0,0,1,1,0,292500,166500,8631,166500,-21501,-1648,-9846,1,0,0,1,0,2,0,147337,533160,20,13,-1455,8,4,1,0,0,12,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
192814,0,0,1,1,0,0,135000,1113840,44302,900000,-12562,-1265,-55,2,1,0,1,0,2,0,368001,954063,24,3,-1018,3,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
103772,0,0,0,0,1,1,270000,1006920,45499,900000,-15154,-2816,-1797,3,1,1,1,0,2,0,194325,751342,24,5,-877,1,3,1,0,0,3,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
292330,0,0,0,0,1,0,112500,225000,13045,225000,-24160,-1648,-5677,1,0,0,1,0,2,0,83479,225000,24,4,-271,2,0,2,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
305272,0,0,0,1,1,0,81000,593010,19260,495000,-20477,-1648,-7445,2,0,0,1,1,2,0,256248,625356,26,3,-1638,2,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
372760,0,0,0,1,0,0,225000,352422,32454,315000,-15229,-277,-641,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
286090,0,0,1,1,0,1,157500,239850,28593,225000,-10375,-1317,-10368,3,1,0,1,0,2,0,52806,163732,5,6,-970,4,1,1,0,1,4,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
144076,0,0,0,1,1,0,90000,495000,25402,495000,-22262,-1648,-13074,2,0,0,1,0,3,0,283296,677664,26,6,-1495,6,0,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
353435,0,0,0,0,1,0,90000,1133748,33277,990000,-15833,-840,-545,2,1,0,1,0,2,0,38700,45000,3,2,-264,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
246291,0,0,0,0,1,0,225000,970380,28503,810000,-15575,-2840,-4008,2,1,0,1,0,2,0,122895,491580,24,4,-327,1,0,3,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
126363,0,0,0,1,1,1,157500,331920,16096,225000,-17041,-909,-9392,3,1,0,1,0,2,0,364599,1546020,25,7,-853,4,0,3,0,1,4,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
127105,0,0,1,0,1,0,135000,319981,15520,243000,-22723,-1648,-2507,2,0,0,1,0,2,0,92970,92970,6,1,-2590,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
285687,0,0,0,1,0,1,135000,383202,19696,274500,-9923,-665,-2775,3,1,0,1,0,2,0,175005,296280,15,4,-370,3,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
107730,0,0,1,0,1,0,45000,254700,17019,225000,-19982,-4621,-9140,2,1,1,1,0,2,0,127759,218961,10,4,-1692,2,2,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
263281,0,0,0,1,0,0,76500,132444,15070,117000,-16408,-1496,-6166,2,1,1,1,0,3,0,224545,224545,12,1,-496,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
398108,1,0,0,0,0,1,202500,814041,28971,679500,-13193,-4081,-136,2,1,0,1,0,3,0,206088,373923,10,5,-1007,3,2,0,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
334981,1,0,0,1,0,0,90000,900000,26316,900000,-22208,-1648,-243,2,0,0,1,0,2,0,125518,125518,12,1,-1417,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
101892,0,0,0,0,1,0,81000,225000,16132,225000,-17427,-9276,-9597,1,1,1,1,0,2,0,19678,19678,6,1,-1815,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
284084,1,0,0,1,1,2,112500,545040,26640,450000,-8844,-660,-3328,4,1,0,1,0,3,0,127715,180000,13,4,-492,4,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
