SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,CNT_FAM_MEMBERS,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_EMAIL,REGION_RATING_CLIENT,REG_REGION_NOT_LIVE_REGION,PREV_AMT_CREDIT_mean,PREV_AMT_CREDIT_max,PREV_CNT_PAYMENT_mean,PREV_NFLAG_LAST_APPL_IN_DAY_sum,PREV_DAYS_DECISION_mean,PREV_NAME_CONTRACT_STATUS_Approved_sum,PREV_NAME_CONTRACT_STATUS_Refused_sum,PREV_NAME_CONTRACT_STATUS_Canceled_sum,PREV_NAME_CONTRACT_STATUS_Unused offer_sum,PREV_NAME_CLIENT_TYPE_New_sum,PREV_NAME_CLIENT_TYPE_Repeater_sum,PREV_NAME_CLIENT_TYPE_Refreshed_sum,PREV_NAME_CLIENT_TYPE_XNA_sum,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_INCOME_TYPE_Public,NAME_INCOME_TYPE_Retired,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Lower,NAME_EDUCATION_TYPE_Secondary,NAME_HOUSING_TYPE_Stable,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Service,OCCUPATION_TYPE_Unknown,OCCUPATION_TYPE_White collar,ORGANIZATION_TYPE_Business,ORGANIZATION_TYPE_Government,ORGANIZATION_TYPE_Health/Education,ORGANIZATION_TYPE_Industry,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade,ORGANIZATION_TYPE_Transport
274787,1,0,0,1,1,1,225000,1078200,38331,900000,-10609,-1480,-2610,2,1,0,1,1,2,0,138300,368685,11,5,-1121,5,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
143572,0,0,1,1,1,1,225000,473760,51151,450000,-15630,-740,-1453,3,1,0,1,0,2,0,83630,225000,11,5,-251,3,0,2,0,1,4,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
287906,1,0,0,0,1,0,157500,254700,18531,225000,-10564,-143,-4780,2,1,1,1,1,1,0,488030,1546020,32,8,-690,5,1,2,0,1,7,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
123608,0,0,0,1,1,0,99000,314055,14683,238500,-10763,-2743,-10198,1,1,0,1,0,2,0,153360,888840,18,7,-737,3,1,3,0,1,5,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
442095,0,0,0,0,1,0,72000,397881,14418,328500,-23748,-1648,-3864,2,0,0,1,0,2,0,263018,1227901,26,18,-1436,9,6,3,0,0,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
391894,0,0,1,0,1,0,157500,540000,26109,540000,-18794,-2073,-66,2,1,0,1,1,2,0,150606,450000,18,7,-911,6,0,1,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
219467,0,0,0,0,1,1,90000,808650,26217,675000,-17279,-2158,-7029,3,1,1,1,0,2,0,50720,119925,7,4,-938,4,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
403157,0,0,1,1,1,0,225000,403249,19741,283500,-17172,-5130,-5563,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
292496,0,0,1,0,0,0,135000,497520,53712,450000,-12025,-341,-12025,1,1,0,1,0,2,0,187629,427500,13,6,-1660,3,3,0,0,1,5,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
450362,0,0,1,1,0,0,225000,298512,21631,270000,-16831,-1648,-5036,2,0,0,1,0,2,0,347755,900000,10,8,-857,4,3,3,0,1,5,4,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
405294,0,0,0,0,0,0,315000,1288350,37669,1125000,-13506,-2895,-5966,2,1,0,1,0,2,0,67903,103504,12,4,-1049,4,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
257918,0,0,0,0,1,0,202500,344043,23404,297000,-19079,-1468,-7332,2,1,0,1,0,2,0,117351,322389,19,6,-669,2,2,2,0,1,5,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
321513,0,0,1,1,0,0,135000,254700,24192,225000,-18442,-1969,-9562,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
279073,0,0,1,0,1,0,270000,900000,45954,900000,-8544,-261,-8352,1,1,0,1,0,1,0,59914,86764,7,8,-752,4,1,0,3,1,7,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
137727,1,0,1,1,1,1,135000,408330,20979,292500,-13199,-3891,-1903,3,1,0,1,0,3,0,67439,93528,9,2,-711,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
430686,0,0,0,0,1,1,121500,376920,20443,270000,-14844,-8041,-3189,2,1,1,1,0,3,0,0,0,0,2,-61,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
331160,0,0,1,0,1,1,112500,918000,26838,918000,-9899,-1892,-477,2,1,1,1,0,2,0,59850,135000,9,9,-1100,9,0,0,0,1,8,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
245814,0,0,1,1,0,0,180000,555273,14778,463500,-17896,-1509,-5367,2,1,1,1,0,2,0,189385,720000,19,7,-535,4,2,0,1,1,6,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
308708,0,1,1,0,0,0,90000,180000,9000,180000,-8180,-1279,-1296,1,1,0,1,0,2,0,73399,73399,12,1,-697,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
389365,1,0,0,1,0,0,157500,284400,18643,225000,-11436,-1685,-751,2,1,0,1,0,2,0,135482,360000,8,7,-523,1,3,3,0,1,0,6,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
181967,0,0,1,0,1,0,126000,276277,17784,238500,-20676,-1478,-11936,2,1,0,1,1,2,0,90951,241920,10,6,-565,4,0,2,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
425171,0,0,0,0,1,0,135000,355320,33390,337500,-21198,-1648,-7844,1,0,0,1,0,2,0,365650,893398,23,3,-569,2,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
394901,0,0,1,0,1,1,180000,188460,12879,135000,-13750,-949,-7599,2,1,0,1,0,2,0,25668,27126,10,3,-842,2,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
340600,0,0,0,0,1,0,126000,585000,18999,585000,-17106,-3357,-7359,1,1,0,1,0,2,0,104268,282690,13,8,-753,3,4,1,0,0,8,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
238729,0,1,0,0,1,2,63000,157500,7875,157500,-12320,-1497,-1512,3,1,1,1,0,3,0,28642,28642,12,1,-539,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
277429,0,0,0,0,0,0,135000,225000,8338,225000,-19700,-1648,-13700,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
136522,0,0,0,0,1,1,202500,380533,29578,328500,-12846,-5482,-2205,3,1,0,1,0,2,0,382343,875173,21,17,-554,6,7,4,0,1,16,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
306168,0,0,0,0,1,2,157500,904500,38452,904500,-14232,-3754,-273,4,1,0,1,0,2,0,175500,234000,9,2,-601,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
423289,0,0,0,1,1,0,207000,523237,18922,432000,-17600,-6030,-4518,2,1,0,1,0,2,0,504256,900000,12,3,-990,3,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
254816,0,0,0,0,1,0,90000,540000,17550,540000,-19336,-2597,-4973,2,1,0,1,0,2,0,32749,42903,9,3,-944,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
430092,0,0,0,1,1,0,81000,277969,10476,229500,-21650,-1648,-2190,2,0,0,1,0,2,0,227973,531000,13,6,-750,4,2,0,0,1,1,4,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
129764,0,0,0,1,1,0,157500,1800000,47484,1800000,-17087,-859,-4371,2,1,0,1,0,2,0,115101,115101,12,1,-488,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
335913,0,0,0,0,1,1,112500,254700,27558,225000,-11501,-1775,-4876,3,1,0,1,0,2,0,102985,180000,6,3,-328,3,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
148837,0,0,1,0,0,0,292500,239850,25960,225000,-9108,-1608,-1325,1,1,0,1,0,1,0,127810,332046,9,11,-326,4,2,5,0,1,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
140336,0,0,1,1,0,0,270000,774000,20547,774000,-18584,-193,-638,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
268403,0,0,0,0,1,0,252000,518562,34924,463500,-23141,-3765,-14227,2,1,0,1,0,2,0,221908,423711,10,3,-1904,3,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
234767,0,0,0,0,1,0,180000,450000,53536,450000,-14275,-1841,-1276,2,1,1,1,0,2,0,228021,1800000,28,12,-659,3,1,8,0,1,11,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
376128,0,0,0,0,1,0,112500,562981,18108,486000,-20862,-1648,-3567,2,0,0,1,0,2,0,55140,62955,6,2,-403,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
451133,0,0,1,1,0,4,360000,2013840,55507,1800000,-14077,-4846,-3688,6,1,1,1,0,2,0,120908,241816,12,2,-427,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
456126,0,0,0,1,1,0,202500,544500,15921,544500,-21305,-1648,-1229,2,0,0,1,0,2,0,156933,922635,27,17,-378,7,2,8,0,1,16,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
